Author1,Author2,Label
138788,143888,colleague
133743,121076,advisee
128966,98594,advisor
107601,124349,advisor
107860,90751,advisor
158131,139122,advisee
94899,152965,advisor
151968,162733,colleague
127936,117476,colleague
108988,135667,advisee
135454,113397,advisor
104225,139785,advisor
114722,167420,advisor
115787,156450,advisor
146454,138763,advisor
153184,150665,advisee
126511,101543,colleague
93277,121643,advisor
137162,155120,advisee
151488,112131,advisor
159871,160729,advisor
109893,141366,advisor
131124,114043,advisee
160401,171605,advisee
148202,94022,advisor
98342,170205,advisee
128437,124739,colleague
149498,161420,advisee
141131,165493,advisor
142015,89093,advisee
114267,114975,advisor
116191,155547,advisee
129047,163260,advisor
169505,156687,advisor
99750,108988,advisor
149834,133856,colleague
104865,129119,advisor
139981,150521,advisee
97388,138788,advisee
167420,138330,advisee
153890,101003,colleague
168112,101543,advisor
167420,158714,advisee
137620,139784,advisee
167420,119888,advisee
96641,114027,advisee
93370,127461,advisor
106375,104497,advisor
129141,164664,colleague
165501,146063,advisor
111286,133471,advisor
132274,156034,advisor
114369,165790,advisee
153890,106178,advisor
151971,107078,advisee
96925,132819,advisee
99546,116263,colleague
88702,170008,advisee
132047,92622,colleague
133023,97771,advisor
104521,104465,colleague
122742,133663,advisor
141847,112762,advisee
92941,152639,advisee
90117,100910,advisor
154112,108632,advisor
118616,91588,advisee
119088,149677,advisee
98306,126226,colleague
106830,150214,advisor
159922,111083,advisee
113478,101040,advisor
121183,144894,advisor
150600,117759,advisor
140830,108249,advisee
153576,117134,advisee
144888,170834,advisor
171303,164155,advisor
93129,164198,advisor
103200,167241,advisor
103497,113478,advisor
114619,92344,advisor
152791,143047,advisee
127668,110998,advisee
115507,160408,advisor
100339,97011,colleague
118704,89042,advisor
129440,139894,advisee
96417,122843,advisee
123833,169714,advisee
111275,90751,advisor
134365,166865,advisor
137768,128837,advisor
129806,143811,advisee
129292,166065,advisee
120956,118519,advisor
99826,128118,advisor
142484,117585,advisee
170834,135426,advisee
90903,152055,advisor
154025,149716,advisor
96851,97586,advisor
142914,167155,advisor
144762,146609,colleague
170998,123869,advisor
150405,143426,advisee
137129,166470,advisor
106697,124739,colleague
127949,167026,colleague
105916,125552,advisee
160420,96906,advisee
142810,142685,advisor
131127,91045,advisee
142205,163245,advisee
124875,112643,advisee
97598,145058,advisor
150214,105077,advisee
136689,169330,colleague
132915,113063,advisee
129452,160209,colleague
123319,104305,advisor
166470,129452,advisee
115461,120323,advisor
119088,122553,advisee
107833,142239,colleague
153709,123439,advisor
141847,122905,advisee
106836,109881,advisor
111286,158033,colleague
163245,142205,advisor
127832,107345,colleague
105834,101197,advisor
120276,158447,advisee
111154,89808,advisor
97731,109572,advisor
120227,111737,advisor
116009,164724,advisee
111919,143691,colleague
89380,125472,advisee
111108,103380,colleague
143303,104521,advisee
127751,146426,colleague
139523,156073,advisee
158760,98012,advisor
116086,128301,colleague
94469,103132,advisee
160401,108286,advisee
169881,135332,advisor
135250,147289,advisee
157443,105636,advisee
169433,92709,advisor
116498,105095,colleague
116248,142894,advisee
93631,90948,advisor
93505,119018,advisor
149677,119088,advisor
161007,166622,advisee
132260,102247,colleague
143691,132601,colleague
125570,166352,advisor
125024,139144,advisee
103380,154889,advisor
167711,120276,advisor
93285,141064,colleague
123833,120335,advisee
136485,103095,advisor
154052,112951,colleague
143582,96898,colleague
90850,95682,advisor
128829,118995,colleague
100856,121155,advisor
145180,138058,advisee
164661,147421,advisee
101902,161284,advisee
104774,171844,advisor
138396,111286,colleague
127467,121206,colleague
160509,150400,advisor
108433,100778,advisor
138859,125054,colleague
106882,127147,advisor
150400,133656,advisee
131780,114209,advisee
117943,128053,advisee
116114,138771,colleague
143582,144894,advisor
97011,157085,colleague
171646,101489,advisee
154120,96949,advisor
108691,140730,advisor
103975,98911,advisee
151387,130229,colleague
145233,104465,colleague
102140,119675,advisor
166470,137129,advisee
140170,124126,advisee
142205,144737,advisee
163944,129101,advisor
139866,108442,advisor
98283,138799,advisor
129652,167734,advisor
93088,165891,advisee
97692,100339,colleague
96607,140512,colleague
128842,139523,advisor
154906,91515,colleague
138496,102045,advisor
117468,105485,advisee
98464,107267,advisee
170311,111497,colleague
125024,160525,advisee
160401,166927,advisor
156561,104749,advisee
138396,168919,colleague
139523,169956,advisee
103095,139449,advisee
143968,152784,advisee
167050,100957,advisor
131960,127180,advisee
125548,147744,colleague
131172,127461,colleague
150267,142082,advisor
103282,106697,advisee
125080,159922,advisor
106979,137379,advisee
150605,116265,colleague
89337,109571,advisor
138396,123907,advisor
100339,153084,colleague
162783,166979,advisee
97321,89777,advisee
96234,110905,advisor
171789,170307,advisee
164914,167355,advisee
118519,120956,advisee
100028,132865,advisor
104426,96949,advisor
127417,127147,advisor
93657,158050,advisor
111324,157343,advisor
113032,153551,advisor
170534,140143,advisor
164155,152483,advisee
148808,139590,advisor
105139,153969,advisor
144431,135771,advisor
117928,154739,advisor
118995,135465,advisor
93310,139865,colleague
95473,111687,advisor
150458,142852,colleague
170708,140091,advisor
152254,117759,advisor
160885,119809,colleague
111947,136475,advisor
96301,144830,colleague
129923,123388,colleague
93477,170170,advisee
121643,132369,advisor
145073,110605,advisor
167189,159157,advisor
131759,170836,advisee
93286,94650,advisor
101003,153890,colleague
145194,155652,advisee
94530,140623,advisee
160188,142404,advisee
103220,88569,colleague
124936,112166,colleague
123144,160099,colleague
170734,92811,advisee
142205,93259,advisee
96949,124396,advisee
88839,166457,advisor
147762,171646,advisor
132915,102238,advisee
142589,102723,advisor
94329,169946,advisor
131298,112715,advisor
105053,107229,advisee
138748,143708,advisor
97986,154638,advisee
134422,169946,advisor
129480,100575,advisee
124071,105385,advisee
92809,127342,advisee
163203,122454,advisor
113878,170311,advisee
167590,105935,advisor
114028,93088,advisor
156450,115787,advisee
93701,99997,advisee
165408,150714,advisee
121373,103282,advisor
138117,94650,advisor
105935,161007,advisee
168814,112690,advisee
135465,114587,advisee
160940,151442,advisor
142775,166598,advisee
146248,96607,advisee
138226,141856,advisee
111286,124264,colleague
100910,90117,advisee
171987,156246,advisee
152287,139925,advisee
155238,155813,advisee
103863,96167,colleague
147953,144448,advisee
149442,113233,advisor
116511,122454,advisor
130899,104604,advisee
162486,103095,advisor
90733,139651,advisee
109571,89337,advisee
170087,133205,advisor
101592,111692,advisee
147105,112951,advisee
139740,126189,colleague
110471,163407,advisee
109402,127236,advisee
97097,123116,advisee
149330,98388,advisee
101885,160600,advisee
104521,127421,colleague
107658,166548,advisee
140268,102203,advisee
122763,90161,advisee
158714,167420,advisor
137678,151938,advisee
155819,151809,advisor
124349,107601,advisee
167748,132145,advisee
124396,154120,colleague
170344,139785,advisor
146209,121686,advisor
107189,142281,advisor
131172,146517,colleague
146115,92084,advisor
155978,94347,colleague
131971,89380,advisor
104401,101124,advisor
141366,144721,advisee
133656,150400,advisor
129101,163944,advisee
118895,98233,advisee
92798,98662,advisee
127725,128445,advisor
116114,105095,colleague
89373,124991,advisor
170723,133874,colleague
154739,152378,advisee
171894,153969,advisor
91801,127147,advisor
104568,134377,colleague
122756,89146,advisor
135465,128829,advisee
96500,128574,colleague
159653,103463,advisor
94445,140667,advisor
89380,131971,advisee
88585,108574,advisee
111737,170808,colleague
111286,138396,colleague
166622,161007,advisor
115052,126050,advisee
148090,132601,colleague
125024,107374,advisee
103903,109261,advisee
168290,101003,colleague
117394,138744,advisee
149716,111732,advisee
161951,139785,advisor
93088,104092,advisee
168290,105633,colleague
130164,155064,advisor
153184,140143,advisee
145233,138012,colleague
122454,163203,advisee
158915,154638,colleague
97072,99546,colleague
111154,154272,advisee
95411,95925,advisee
104059,124703,advisee
93916,125295,colleague
139620,94650,advisor
167420,148470,advisee
170505,164743,advisor
161222,119711,advisee
111108,154889,advisor
157640,113846,colleague
160747,170173,advisor
89544,149674,advisee
166400,97986,advisor
96898,144894,advisor
140444,123613,colleague
142484,164664,advisee
110260,108988,advisor
133639,131081,advisee
163738,167657,advisor
95830,101543,advisor
165205,124421,advisor
138799,103615,advisee
154889,111108,advisee
103775,118824,advisor
162985,116696,colleague
107229,105053,advisor
136083,159188,advisor
143381,143772,advisor
115637,167911,advisor
154906,111154,advisor
140512,146248,advisor
144426,165719,advisor
127755,133472,advisee
144894,96898,advisee
168672,94449,advisor
99916,104509,advisor
123738,101204,colleague
94124,151175,advisee
134835,170734,advisor
147924,104201,advisee
129852,171269,advisor
163761,117759,advisor
121297,109572,advisor
154075,144078,colleague
104414,165415,advisor
95575,123545,colleague
97794,106949,advisor
94198,150524,advisee
108606,136333,advisee
120212,135332,advisor
110471,160327,advisee
149262,147890,colleague
99546,97072,colleague
165719,103342,advisee
126502,133152,advisee
98388,149330,advisor
162466,152729,advisee
160729,157280,advisee
153765,142281,advisor
123124,151008,advisor
123161,116009,advisor
95476,127755,advisor
95835,128316,colleague
143449,105509,colleague
163153,128561,advisor
136333,108606,advisor
94679,106626,advisee
101125,98594,advisor
140680,101019,advisor
90793,116009,advisor
97663,171675,colleague
119013,151107,advisor
103968,130229,colleague
170808,111737,colleague
98594,128966,advisee
96906,101871,colleague
89544,120073,advisee
133472,158512,advisee
165538,132227,advisee
122064,157343,advisor
148202,102781,colleague
156742,137678,advisor
96051,98338,advisee
124936,103282,advisor
95682,117265,advisor
99686,157233,colleague
119829,89808,advisor
112951,154052,colleague
171688,166118,advisee
143708,117166,advisee
144621,140170,advisor
170205,98342,advisor
142281,101902,advisee
128999,126776,advisee
100819,97830,advisee
128837,137768,advisee
161597,163163,colleague
151668,152943,advisor
135490,161472,advisor
102100,128415,advisor
143303,104465,advisee
149276,167995,advisor
150081,141635,colleague
153734,108286,colleague
165891,153231,advisee
160782,96906,colleague
165351,136458,advisor
136529,93865,advisee
106693,105632,advisor
91021,94124,advisor
166155,164419,advisee
116304,106741,advisee
135332,114737,advisee
155806,148090,colleague
120276,115821,advisee
161558,124710,advisor
114469,164155,advisor
158915,168430,colleague
154361,160188,advisor
160928,92544,advisee
112690,168814,advisor
141901,96167,colleague
115015,113842,advisee
105509,127755,advisor
92269,115118,colleague
150214,170910,advisee
104929,111687,advisor
151668,150458,colleague
126226,121183,colleague
119110,171646,advisor
103600,120846,advisor
125097,89808,advisor
104233,93701,advisor
155246,148151,advisor
144152,120122,colleague
158826,99538,advisor
142954,155768,advisee
149664,151625,advisor
117394,167209,colleague
167675,142409,advisee
110743,109370,advisee
148409,109571,advisor
108988,104368,advisee
120918,120617,advisor
154103,129480,advisor
117834,96949,advisor
151107,119013,advisee
92212,94650,advisor
116779,166470,advisor
103321,168499,colleague
125519,169361,advisee
92072,154404,advisee
104403,166661,advisee
110625,110782,advisee
127147,133643,advisee
171009,145719,advisee
123736,95411,advisor
100830,94676,advisor
116505,161041,advisor
166940,119027,advisor
149594,144495,advisor
127832,108606,advisor
145624,93701,advisor
155006,129440,advisor
121757,107260,colleague
165483,171789,colleague
121373,169179,colleague
100313,94198,colleague
103282,127536,advisee
94124,138788,advisee
170449,89193,advisee
132915,151225,advisee
96167,141901,colleague
133492,115375,advisor
115071,94650,advisor
128083,150603,advisor
158050,93657,advisee
136336,109470,colleague
89025,92941,advisor
104465,104521,colleague
105633,101003,colleague
111965,125024,advisor
119515,120846,advisor
107913,96974,advisor
132198,111497,colleague
140737,113618,advisor
170311,113878,advisor
124936,121373,colleague
155045,92084,advisor
90823,138763,advisor
105095,116114,colleague
140506,104059,advisee
170795,91476,advisor
147295,101433,advisee
103342,165719,advisor
128999,142205,advisor
91451,147371,advisee
100849,148711,advisee
109757,163539,colleague
142484,90172,advisee
95411,123736,advisee
94481,143708,advisor
94650,139620,advisee
117476,103282,advisor
154638,97986,advisor
98464,165851,advisee
157119,146248,advisor
101902,161160,colleague
171789,133856,colleague
107020,165408,advisor
154304,129490,advisor
94530,118407,colleague
139441,143449,colleague
121686,138926,advisee
166297,104305,advisor
115053,107844,colleague
127147,111687,advisee
140170,170043,advisee
104641,102508,advisor
169939,94198,colleague
143458,122072,advisor
115053,147917,advisor
108249,140830,advisor
160395,155806,colleague
115118,130056,colleague
155806,166839,colleague
100998,142205,advisor
112131,104379,advisee
98594,135117,advisee
155006,139894,colleague
131143,136955,advisee
132631,94030,advisor
109644,160934,advisee
89777,97321,advisor
146517,131172,colleague
95925,95411,advisor
100213,119727,advisee
139913,154739,advisor
125270,98824,colleague
106313,94189,advisor
122072,94987,advisee
150458,152943,advisor
98824,96770,colleague
153275,147734,advisor
152639,92941,advisor
128574,129477,colleague
167995,116086,advisee
129923,133471,advisor
124421,165205,advisee
95381,145778,advisee
106239,165090,colleague
140740,124324,advisee
139785,111087,advisee
136680,151382,advisee
96641,167911,advisee
92821,131759,advisor
147904,89312,advisor
121015,125567,advisor
113233,94652,advisor
164736,102344,advisor
154889,103380,advisee
116025,91648,colleague
118995,128829,colleague
89312,147904,advisee
94205,161503,advisor
137937,164882,advisor
115603,171558,advisee
164434,159958,advisor
165674,121541,advisee
89481,135633,colleague
92695,115891,advisee
99003,152223,colleague
91511,140506,advisor
153977,129860,advisor
89430,161342,advisor
153264,122781,advisor
112986,124739,colleague
109294,94650,advisor
113444,136475,advisor
89380,169727,advisee
165415,143392,advisor
121638,101855,advisor
142071,128197,advisee
152017,142954,advisor
145631,136475,advisor
126529,112593,advisee
105935,123195,advisee
149509,94445,advisor
158783,139178,advisor
110302,156034,advisor
169261,165493,advisor
147778,167241,advisor
151247,150191,advisee
148575,156847,advisee
154739,97679,advisee
103968,105122,advisor
97586,96851,advisee
122553,119088,advisor
122454,163167,advisee
167420,142261,advisee
104867,94530,advisor
100901,151809,advisor
136475,113444,advisee
152502,170734,advisor
122781,130838,advisee
119385,93060,advisor
103975,145139,advisee
124936,141636,colleague
142879,166324,advisee
110578,160401,advisor
121667,114975,advisor
169028,108200,advisee
154816,122454,advisor
142205,99297,advisee
171675,97663,colleague
162120,90657,advisor
139740,101732,advisor
139980,118657,colleague
127796,164265,advisor
103036,108606,advisor
122072,156140,advisee
131639,130190,advisee
93088,135122,advisee
108606,132601,advisee
145180,136798,advisee
91437,97059,advisor
163351,137702,colleague
102723,90339,advisor
130204,135771,advisor
108988,131815,advisee
100161,100819,advisor
106347,147081,advisee
97340,97844,advisor
109768,164758,advisor
110156,119653,advisee
153734,171605,colleague
107953,89258,advisor
144894,140170,advisee
168808,108297,advisee
88977,162157,advisee
171947,145865,colleague
137382,140730,advisor
121541,168387,colleague
109571,148409,advisee
144187,94748,colleague
120617,120918,advisee
114873,166470,advisor
144894,143582,advisee
138690,90260,advisee
105077,150214,advisor
95680,119027,advisor
140170,112675,advisee
116009,104737,advisee
92770,98594,advisor
118875,106697,colleague
159486,144950,advisor
135277,123833,advisor
146948,125809,advisee
113101,157443,advisor
142880,142082,advisor
120276,92143,advisee
156034,110302,advisee
171484,158088,advisee
151175,94124,advisor
151509,148181,advisor
95195,143378,advisee
133874,170723,colleague
153552,150415,advisee
153184,160433,advisee
111687,95473,advisee
94124,163767,advisee
158935,134855,colleague
154739,128534,advisee
114810,170623,colleague
93088,159188,advisee
104604,114929,advisee
104782,162498,advisee
108988,90636,advisee
96566,107484,advisee
106178,105633,advisee
157343,164339,advisee
166865,93693,advisee
144894,135631,advisee
170910,150214,advisor
114369,158446,advisee
153103,109572,advisor
152943,116148,advisee
122072,168823,advisee
123325,115168,advisee
140830,95677,advisee
120117,159552,advisee
155462,94650,advisor
120888,118982,advisee
150804,111738,colleague
104482,109893,advisor
152867,108632,advisor
128118,122437,advisee
118875,112986,colleague
169330,136689,colleague
108606,166839,advisee
147917,115053,advisee
94124,115243,advisee
126374,152223,advisee
95381,124758,advisee
94434,134665,advisee
94652,113233,advisee
104372,103620,advisor
106814,89465,advisor
163585,150605,colleague
102755,155879,advisee
115287,97712,colleague
96885,135644,advisee
121373,157750,colleague
134037,92777,advisee
170606,97044,advisor
100819,167694,advisee
122454,116511,advisee
121201,138682,advisee
112001,122781,advisor
104465,145233,colleague
123833,124562,advisee
122454,154816,advisee
126242,122072,advisor
103282,121373,advisee
170776,107326,advisor
92683,157454,colleague
95830,140315,colleague
135975,147105,advisor
119027,117078,advisee
130405,133227,advisor
143354,89537,advisee
142413,165249,colleague
105541,121310,advisee
126511,128415,advisor
165628,113097,advisee
92045,114369,advisor
96906,101791,advisee
135332,169881,advisee
160188,110784,advisee
145865,148932,advisor
166295,169028,advisor
125215,171789,advisor
153551,113032,advisee
121206,127467,colleague
98594,128879,advisee
141929,139523,advisor
100957,147594,advisor
114975,103282,advisor
171347,135294,advisee
141783,99695,advisee
144706,106635,advisor
160747,131195,colleague
144894,160430,advisee
156439,162782,advisor
148801,123326,advisor
154458,107913,advisor
122469,116336,advisee
158721,132393,advisee
115821,120276,advisor
164290,125270,advisee
132227,165538,advisor
124739,115118,advisee
149862,103282,advisor
95420,104359,advisee
88639,100819,advisor
129094,151262,advisor
116596,127555,advisor
147714,131127,advisee
121310,105541,advisor
168430,117615,colleague
90378,168808,advisor
143326,90339,advisor
140506,91511,advisee
146609,156655,colleague
106949,156602,advisee
97562,96906,advisor
134855,100901,colleague
93088,152409,advisee
127461,93370,advisee
146267,89193,colleague
138180,98594,advisor
165415,104414,advisee
146517,100849,advisor
137718,153218,advisor
133192,156710,advisee
167155,114147,advisee
113134,156182,colleague
119027,157617,advisee
110299,111762,colleague
146402,89042,advisor
130155,128229,advisor
160385,140730,advisor
127461,131172,colleague
129093,165408,advisor
139459,136663,advisee
138771,120771,advisor
96885,107658,advisor
95592,117759,advisor
139651,90733,advisor
94652,155180,advisee
119404,172105,advisor
147200,103133,colleague
111195,108606,advisor
104305,160684,advisee
139894,129440,advisor
94124,157188,advisee
105632,134988,advisee
101815,101671,advisee
89042,146402,advisee
168387,165674,advisor
140170,134730,advisee
101040,113478,advisee
131390,149567,advisor
158297,146432,advisor
172105,125676,advisee
140375,122775,advisor
95509,129480,advisor
119018,93505,advisee
170834,144888,advisee
158959,114369,advisor
122804,159154,advisee
94530,166873,advisee
120284,107512,advisee
103376,101124,advisor
117653,147482,advisee
127271,171244,advisee
120730,153482,colleague
140170,128907,advisee
100698,160188,advisor
158215,160818,advisee
143497,131095,advisor
149088,97097,advisor
171047,143047,advisor
129480,95016,advisee
154638,158915,colleague
96770,98824,colleague
133013,145938,colleague
108758,138173,advisee
156818,113639,advisor
121062,114604,advisor
118616,98035,advisee
110605,160962,advisee
171974,92842,advisee
122454,151746,advisee
130855,166789,advisor
122803,101215,colleague
92136,171009,advisor
127180,96173,advisee
112762,141847,advisor
142495,143708,advisee
98624,153890,colleague
149605,154082,colleague
152965,112492,advisee
110628,171392,advisee
160207,164442,advisor
138788,122670,colleague
140512,157119,colleague
155439,135771,advisor
95854,156607,advisee
152967,124421,advisor
167936,128411,advisee
115375,133492,advisee
117759,98647,advisee
127755,139441,advisee
159608,138799,advisor
166655,104780,advisor
94456,129988,advisee
154743,160800,advisee
115118,124739,advisor
121757,145475,advisor
137643,129860,advisor
137271,94124,advisor
110444,105369,advisor
146261,129292,advisor
117134,153576,advisor
97586,131157,advisee
169946,118170,advisee
155419,147714,advisor
122705,124437,advisee
97663,126324,colleague
99572,126275,advisor
153047,153921,advisee
149912,123833,advisor
170449,158949,advisee
111692,101592,advisor
159922,120933,advisee
133527,160692,advisor
130083,165713,advisee
129096,128837,advisor
160875,106264,advisee
129385,171009,advisor
105122,170314,advisee
139122,158131,advisor
144683,93701,advisor
155223,126864,advisee
145538,111154,advisor
159190,156669,advisor
114269,154330,advisor
147810,125024,advisor
154389,101855,advisor
99794,170122,advisee
126494,146749,advisee
153969,105139,advisee
107570,134855,colleague
160433,153184,advisor
114441,107178,advisor
90823,100406,colleague
118105,93060,advisor
171096,144176,colleague
133471,138396,advisee
126572,90568,advisee
131127,147714,advisor
148731,129860,advisor
134872,130056,advisor
98594,90601,advisee
107570,114268,advisee
140231,156591,advisee
122670,138788,colleague
101543,126511,colleague
171966,118782,advisor
94449,123998,advisee
164664,129141,colleague
161425,100849,advisor
170449,146267,advisee
140857,92941,advisor
164550,94030,advisor
89193,111762,colleague
146076,146109,advisor
110743,164589,advisee
95813,114027,advisor
114117,165674,advisor
147595,164155,advisor
143297,98594,advisor
104026,158131,advisor
161910,146599,advisee
113878,168593,advisee
145254,149330,advisor
149632,129480,advisor
157443,113101,advisee
140170,115641,advisee
119088,146367,advisee
91404,128837,advisor
110578,122051,advisee
153231,165891,advisor
103627,166720,advisor
134468,103934,advisee
121816,157005,advisor
142048,135779,advisor
90301,171648,advisee
166865,99240,advisee
135908,122705,advisor
164882,167476,advisee
104497,143282,advisee
88569,139674,advisor
97044,145259,advisee
106836,100432,advisor
142205,161898,advisee
170301,170834,advisor
99617,140170,advisor
152187,160729,advisor
127751,118657,colleague
113433,92798,advisor
157385,147601,advisor
150405,122203,advisee
136689,139441,advisor
111732,149716,advisor
155461,92072,colleague
118607,163389,advisor
163417,128376,advisor
104749,156561,advisor
147994,133656,advisor
96500,129477,colleague
116304,121463,advisee
162039,122454,advisor
149262,170808,colleague
102781,148202,colleague
132915,167420,advisor
107078,151971,advisor
152055,129045,advisee
104286,110743,advisor
157452,143759,advisor
149834,95476,advisor
164664,130128,advisee
127467,130954,colleague
160327,110471,advisor
130838,122781,advisor
141530,141847,advisor
89439,139639,advisor
123545,95575,colleague
142400,123907,advisor
162209,167420,advisor
109465,152264,advisee
142205,161876,advisee
137569,102203,advisor
125548,135644,colleague
120073,89544,advisor
129440,155006,advisee
94124,160183,advisee
151387,105122,advisor
100930,112274,advisee
151968,141901,colleague
108988,92561,advisee
143790,99538,advisor
106790,141196,colleague
103095,118280,advisee
113639,156818,advisee
130895,152943,advisor
143621,139523,advisor
121459,97388,advisor
123833,135277,advisee
122763,123534,advisee
171675,132260,colleague
90568,126572,advisor
171244,127271,advisor
108988,99750,advisee
165493,170702,advisee
130507,164776,advisor
169836,164011,advisee
99247,127936,colleague
93701,153712,advisee
142852,116148,colleague
118036,123907,advisor
136118,124153,advisor
111083,159922,advisor
111438,165719,advisor
118875,103282,advisor
104059,114369,advisor
111587,122861,advisee
103615,138799,advisor
140730,160385,advisee
91452,104386,advisee
156450,161591,advisee
166351,99634,colleague
167734,160449,advisee
109331,161643,colleague
103668,169946,advisor
151008,167995,advisor
143303,101204,advisee
138983,143982,colleague
168430,158915,colleague
94057,132726,advisor
159958,164434,advisee
125924,93701,advisor
153994,111141,advisee
115641,140170,advisor
98594,132886,advisee
129294,98464,advisor
130895,150458,colleague
160420,160782,advisee
93233,116659,advisee
119027,169328,advisee
117166,146061,advisee
109315,161243,advisor
146003,142810,advisor
130164,140464,advisee
136414,165946,colleague
161472,115135,advisee
169340,89808,advisor
117495,163135,advisor
139438,117796,advisee
166365,104938,colleague
113846,170449,advisor
111174,110315,advisee
106424,130809,advisee
117217,153047,advisor
160188,158502,advisee
131312,127536,colleague
96828,146296,advisor
98757,155049,advisor
102203,140268,advisor
94650,126232,advisee
142281,147327,advisee
146749,126494,advisor
167361,98777,advisee
162354,155585,advisee
141045,159157,advisor
170476,120276,advisor
160188,137656,advisee
94347,155978,colleague
107913,154458,advisee
132726,156918,advisee
158757,151247,advisor
170122,99794,advisor
141196,103282,advisor
126955,119027,advisor
140464,130164,advisor
165408,146438,advisee
93204,109721,advisor
142810,146003,advisee
114147,167155,advisor
165276,127871,advisor
159934,154951,advisee
144176,171096,colleague
116696,162985,colleague
120888,127152,advisee
115287,101592,advisor
97388,106711,advisee
94420,104397,advisee
118578,95817,advisor
152874,107806,advisor
94901,96463,advisor
92810,170734,advisor
102079,97586,advisor
115335,94654,advisor
128762,95293,advisee
122203,150405,advisor
139352,117913,advisor
143691,155806,colleague
129142,100503,advisor
128445,99794,advisee
134855,158935,colleague
114511,100432,advisor
107326,103968,colleague
158131,104026,advisee
